Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
"(Refurbished) Dell Optiplex 7040 Mini PC (Intel Core i3 6th gen, 8 GB DDR4 RAM, 256 GB SSD, Windows 11, WiFi, MS Office|Intel HD Graphics|USB, Ethernet,DP), Black",9999.0,29999.0,50,3.9 out of 5 stars 12,3.9,12,Lenovo,66.67
"AiO A3 Series, 23.8"" (60.45 cm) FHD, Intel Core i5-1235U 12th Gen, All-in-One Desktop (8GB/512GB SSD/Windows 11/Office 2021/with Wireless Keyboard & Mouse/White/5.4 kg), A3402WBAK-WA035WS",52990.0,76990.0,50,4.3 out of 5 stars 9,4.3,9,Asus,31.17
"(Refurbished) Dell Optiplex 3040 Tiny Desktop - Core i5 6th Gen, 8 Gb Ram, 256 Gb SSD, - Win 10 Pro / Intel Hd Graphics/, Usb 3.0, Ethernet, Vga, Black",12949.0,29999.0,50,3.4 out of 5 stars 7,3.4,7,Apple,56.84
"(Refurbished) ASUS Chromebox 3 High Performance Mini PC (Intel Core i7 8th gen, 16 GB DDR4 RAM, 512 GB SSD, Windows 11, WiFi, MS Office|Intel HD Graphics|USB Type-C,HDMI,4K), Black",19999.0,89999.0,50,"4.3 out of 5 stars 1,293",4.3,1293,Dell,77.78
"(Refurbished) HP Compaq Desktop Computer PC (Intel Core i5 3rd Gen, 8 GB RAM, 500 GB HDD, Windows 10 Pro, MS Office, Intel HD Graphics, USB, Ethernet, VGA), Black",6393.0,89000.0,50,2.6 out of 5 stars 21,2.6,21,Acer,92.82
"Mini PC CPU with Graphic Card, Secure Fast Linux OS | 3 Years Warranty | Intel Quad Core 2.5Ghz Processor | 2HDMI 60Hz 4K 3 Screen Display | 2133Mhz 8GB LPDDR4 RAM,128GB SSD, WiFi 5",11499.0,25999.0,50,4.2 out of 5 stars 10,4.2,10,Lenovo,55.77
"(Refurbished) Dell Optiplex 19 Inch All in One Desktop Set ( Intel i5 2nd Gen/ 4 GB/ 500 GB HDD /19"" HD Monitor+Keyboard+Mouse+ HD Webcam+Mic+Speakers+Wifi+Display Port)/Windows 10 Pro/MS Office",11698.0,100000.0,50,2.8 out of 5 stars 36,2.8,36,HP,88.3
"Ruby Mini PC 11th Gen Processor N5105 16GB DDR4 512GB SSD with Genuine Windows 11 Pro 4K HDMI, 3 Display, 2.4G/5G WiFi, BT4.2 (Model: Ruby-GK3V) (16GB DDR4 +512GB M.2 SSD)",19999.0,34999.0,50,4.1 out of 5 stars 83,4.1,83,HP,42.86
"(Refurbished) Lenovo ThinkCentre M71E Desktop (Core I3 3.3 Ghz, 8 GB RAM/ 500 GB HDD/ Win 10 Pro, MS Office/ Intel H61 Express/ USB, Ethernet,VGA,Display Port,Audio, Black",6096.0,74000.0,50,3.6 out of 5 stars 822,3.6,822,Acer,91.76
"IdeaCentre AIO 3 12th Gen Intel i3 27"" FHD IPS 3-Side Edgeless All-in-One Desktop with Alexa Built-in (8GB/1TB SSD/Win11/MS Office 2021/5.0 Camera/Wireless Keyboard & Mouse), F0GJ00QSIN",50389.0,67390.0,50,4.2 out of 5 stars 37,4.2,37,Lenovo,25.23
