Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
"2.0 Ton 5 Star Inverter Split AC (5 in 1 Convertible, Copper, Anti-Viral + PM 2.5 Filter, 2023 Model, White with Golden Deco Strip, GLS24I5FWGEV)",51990.0,85990.0,100,4.1 out of 5 stars 106,4.1,106,Panasonic,39.54
"Lloyd 1.5 Ton 3 Star Fixed Speed Window Ac (Copper, 2023 Model, White With Silver Deco Strip, GlW18C3YWSEW)",27490.0,47990.0,100,4.2 out of 5 stars 547,4.2,547,Whirlpool,42.72
"1.5 Ton 3 Star Hot and Cold Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with AI, Twin Cool, PM 0.1 Filter, CS/CU-KZ18ZKYF, 2023 Model, White)",46990.0,61400.0,100,4.2 out of 5 stars 56,4.2,56,LG,23.47
"1.5 Ton 3 Star Inverter Split AC (Copper, Antibacterial Filter, 2023 Model, HSU17V-TMS3BE-INV, White)",31999.0,64000.0,100,3.6 out of 5 stars 668,3.6,668,LG,50.0
"1 Ton Fixed Speed Portable AC (Copper, Anti Bacterial Silver Coating, Self Diagnosis, Comfort Sleep Modes-Auto/Cool/Fan/Dry, Auto Mode, Remote Control Operations, Gold Fins, PC12DB, White)",30400.0,39000.0,100,"3.4 out of 5 stars 2,069",3.4,2069,Voltas,22.05
"1.5 Ton 3 Star Hot & Cold Inverter Split AC (5 in 1 Convertible, Copper, Anti-Viral + PM 2.5 Filter, 2023 Model, White with Red Deco Strip, GLS18H3FWRHC)",38990.0,64990.0,100,3.7 out of 5 stars 20,3.7,20,Panasonic,40.01
"1 Ton 3 Star Fixed Speed Window AC( Copper,High Density Filter for Dust Filtration, 2Way Air Directional Control, 2023 Model,Estra DX -CAW12SC3R32F0,White)",25990.0,39090.0,100,4.0 out of 5 stars 53,4.0,53,Whirlpool,33.51
"1.5 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Hydrophilic Blue Fins, Dust Filters, Self-Diagnosis, 2023 Model, WFA318LN, White)",28999.0,39500.0,100,4.0 out of 5 stars 150,4.0,150,Samsung,26.58
"1.5 Ton 3 Star Split AC (Copper Condenser, 7 in 1 Convertible Mode, PM 0.1 Air Purification Filter, CS/CU-SU18YKYTK,2023 Model, White)",34490.0,53900.0,100,3.9 out of 5 stars 473,3.9,473,Panasonic,36.01
"1 Ton 5 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 125V Vectra Elite, White)",35899.0,44990.0,100,4.0 out of 5 stars 25,4.0,25,Samsung,20.21
"1.5 Ton 5 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Protection, 2022 Model, PS-Q19YNZE, White)",45980.0,75990.0,100,"4.2 out of 5 stars 2,873",4.2,2873,Voltas,39.49
"1.5 Ton 3 Star Fixed Speed Split AC (Copper, PM 2.5 Filter, 2022 Model, FTL50U, White)",36350.0,55600.0,100,4.0 out of 5 stars 618,4.0,618,LG,34.62
"1.0 Ton 2 Star Fixed Speed Window AC (Copper, 2023 Model, White with Silver Deco Strip, GLW12C2YWSEW)",23910.0,39990.0,100,4.0 out of 5 stars 564,4.0,564,Whirlpool,40.21
"1.5 Ton 3 Star Inverter Split AC (Copper, PM 2.5 Filter, FTKY50UV, White)",35210.0,58400.0,100,"4.0 out of 5 stars 1,454",4.0,1454,Haier,39.71
"1.5 Ton 5 Star Inverter Window AC( Copper,High Density Filter for Dust Filtration, 2Way Air Directional Control, 2023 Model,Estra Dxi -CIW18SC5R32F0,White)",33990.0,70000.0,100,4.0 out of 5 stars 238,4.0,238,LG,51.44
"1 Ton 5 Star Triple Display, Dew Clean Technology, Inverter Split AC (Copper, PM 2.5, 2022, FTKM35U, White)",37880.0,55500.0,100,4.2 out of 5 stars 77,4.2,77,Panasonic,31.75
"1.5 Ton 3 Star Inverter Split AC (AC 1.5T SIC 18TTC3-WWA, White)",29890.0,47900.0,100,4.0 out of 5 stars 38,4.0,38,Panasonic,37.6
