Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings,Numeric_Ratings,Total Ratings,Brand,Offer%
Shankh Pushpi 100 Tablet,220.0,0.0,100,4.0 out of 5 stars 24,4.0,24,Amazon (Kindle Fire),0.0
"AUTO BOTIX Copper Jumper Wire For Opening & Repair of Mobile, Laptop, Tablet 0.1mm",210.0,345.0,100,3.7 out of 5 stars 67,3.7,67,Apple (iPad),39.13
PATANJALI CORONIL TABLET - 80 TABLET,400.0,40000.0,100,4.7 out of 5 stars 4,4.7,4,Google (Pixel Slate),99.0
"Tab P10 Tablet (10.1 inch, 4GB RAM, 64GB, Wi-Fi+4G LTE), Aurora Black",22599.0,35000.0,100,4.0 out of 5 stars 193,4.0,193,Microsoft (Surface),35.43
"X1 Tab FHD IPS Display Octa Core 10.1 inch with Wi-Fi+4G Tablet (4GB+64GB, Space Grey)",12999.0,24999.0,100,3.3 out of 5 stars 36,3.3,36,Apple (iPad),48.0
REJUCARD Tablet (30Tablet) PACK OF 1,450.0,0.0,100,3.7 out of 5 stars 67,3.7,67,Xiaomi (Mi Pad),0.0
"N16 4G Calling Tablet with 8 Inch HD Display (3GB Ram, 32GB Storage) (Grey)",7199.0,9999.0,100,3.5 out of 5 stars 17,3.5,17,Microsoft (Surface),28.0
"(Refurbished) Lenovo Tab M10 HD (10.1 inches, 2GB, 32GB, Wi-Fi) Slate Black",8099.0,19999.0,100,3.7 out of 5 stars 124,3.7,124,Lenovo (Tab series),59.5
"Scanner MaxiCheck MX900 OBD2 All System Diagnostic Scanner, Upgraded MX808 MK808, 2023 Bi Directional Scan Tool, 40+ Service, 10000+ Vehicles, DoIP/CAN FD, Read/Clear Code, Work with MV105 MV108",78990.0,110716.0,100,4.6 out of 5 stars 16,4.6,16,Apple (iPad),28.66
DERMI-X Tablet (200),469.0,0.0,100,5.0 out of 5 stars 1,5.0,1,Sony (Xperia Tablet),0.0
"Tab One 7” HD(2GB,16GB,Wi-Fi+4G LTE,Calling)",19999.0,0.0,100,3.1 out of 5 stars 150,3.1,150,Amazon (Kindle Fire),0.0
"Android Tablet Pritom 10 inch Android 9.0 OS Tablet, 2GB RAM, 32GB ROM, Quad Core Processor, HD IPS Screen, 2.0 Front + 8.0 MP Rear Camera, Wi-Fi, Bluetooth, Tablet PC(Black)",14798.0,21139.0,100,"3.9 out of 5 stars 2,855",3.9,2855,Microsoft (Surface),30.0
"M7 e-Book Reader, 2023 New 6.8"" 300PPI HD E-Ink Screen Ereader, Cold/Warm Light, Android 11, Support Google Play Store,Speaker/OTG/Type C,3GB+32GB",33162.0,45162.0,100,3.7 out of 5 stars 67,3.7,67,Google (Pixel Slate),26.57
(Refurbished) Lava Magnum XL 2 GB RAM 32 GB ROM 10.1 inch with Wi-Fi+4G Tablet (Grey),19999.0,0.0,100,1.0 out of 5 stars 2,1.0,2,Lenovo (Tab series),0.0
Tab T21 4GB RAM 64GB Storage with Logitech K480 Wireless Multi-Device Keyboard - White,15998.0,22994.0,100,5.0 out of 5 stars 2,5.0,2,Xiaomi (Mi Pad),30.43
"Strike 17.78 cm (7 inch, RAM 3 GB, ROM 32 GB, Wi-Fi & 4G Volte), Gold",5999.0,9999.0,100,2.7 out of 5 stars 134,2.7,134,Apple (iPad),40.0
Tablet - 72% Raspberry,273.76,273.76,100,3.7 out of 5 stars 9,3.7,9,Sony (Xperia Tablet),0.0
Samsung Galaxy Tab S2 8.0 Leather Premium TAB Flip Cover with Inbuild Stand for Samsung Galaxy Tab S2 8.0 inch SM-T710 T715 Black,899.0,1699.0,100,2.6 out of 5 stars 9,2.6,9,Samsung (Galaxy Tab),47.09
Tab K10 3GB RAM 32GB Storage with Logitech K480 Wireless Multi-Device Keyboard - Black,17498.0,33295.0,100,4.0 out of 5 stars 1,4.0,1,Xiaomi (Mi Pad),47.45
"Slate SL30 OS6 SE WiFi Tablet, 10.1 Inch, 1GB RAM + 16GB Storage, 512GB Expandable Storage, Dual Camera, Bluetooh, GPS (Black)",5059.0,11990.0,100,3.7 out of 5 stars 67,3.7,67,Apple (iPad),57.81
"(Refurbished) Noise ColorFit Qube Spo2, 1.4"" Full Touch display, Multi-Sports modes, 7-day Battery Smartwatch (Rose Gold Strap, Regular)",749.0,4999.0,100,3.7 out of 5 stars 67,3.7,67,Google (Pixel Slate),85.02
"(Refurbished) Contixo Kids Tablet V9, 7-inch HD, Ages 3-7, Toddler Tablet with Camera, Parental Control - Android 10, 32GB, WiFi, Learning Tablet for Kids, Green",4999.0,14999.0,100,3.7 out of 5 stars 67,3.7,67,Huawei (MediaPad),66.67
Soft Silicone Matte Design Back Cover for TCL Tab 10s (Black),349.0,599.0,100,3.7 out of 5 stars 67,3.7,67,Sony (Xperia Tablet),41.74
Galaxy Tab A7 LTE 3 GB RAM 32 GB ROM 10.4 inch with Wi-Fi+4G,13999.0,25999.0,100,3.0 out of 5 stars 3,3.0,3,Sony (Xperia Tablet),46.16
PIMPLEX TABLET 450 GM SBL,825.0,0.0,100,3.7 out of 5 stars 67,3.7,67,ASUS (ZenPad),0.0
Tab S6 Lite 4GB RAM 128GB Storage with Logitech K480 Wireless Multi-Device Keyboard - White,34729.0,36994.0,100,3.7 out of 5 stars 67,3.7,67,Google (Pixel Slate),6.12
Mahalaxmi vilas ras 10 tablet (pack of 2),590.0,590.0,100,4.0 out of 5 stars 55,4.0,55,Xiaomi (Mi Pad),0.0
"Xiaomi Pad 5 Snapdragon 860, 2.5K Resolution, 120Hz Refresh Rate, DCI-P3, 27.81cm(10.95 inch) Dolby Vision Display 6GB RAM 128GB Storage, Quad Speaker Dolby Atmos Wi-Fi Tablet, Cosmic Gray + Cover",26498.0,39998.0,100,4.6 out of 5 stars 3,4.6,3,Amazon (Kindle Fire),33.75
(Refurbished) Swipe New Slate 2 3 GB RAM 32 GB ROM 10.1 inches with Wi-Fi+4G Tablet (Gold),7499.0,13999.0,100,2.1 out of 5 stars 3,2.1,3,Microsoft (Surface),46.43
"IZI V9 2GB RAM 32 GB ROM 7 Inch Kids Tablet, Android 10 Tablet, Educational Kids, Parental Control Pre Installed Learning Game Apps with WiFi Bluetooth Tablets for Kids 6+ Age (Blue)",19999.0,0.0,100,3.3 out of 5 stars 639,3.3,639,Samsung (Galaxy Tab),0.0
Rumon Gold Tab-20 Tablet (Pack of 2),850.0,0.0,100,3.5 out of 5 stars 4,3.5,4,Xiaomi (Mi Pad),0.0
Vasu Cutisora Tablet with Pachak Methi,19999.0,0.0,100,4.6 out of 5 stars 7,4.6,7,Google (Pixel Slate),0.0
"(Refurbished) Lenovo Tab P11 (11 inch / 27.94 cms, 4 GB, 128 GB, Wi-Fi + LTE, Data Only), Platinum Grey",15099.0,37000.0,100,3.9 out of 5 stars 45,3.9,45,Sony (Xperia Tablet),59.19
"(Refurbished) Lenovo Tab P11 Pro (11.5 inch, 6GB, 128GB, Wi-Fi+LTE), Slate Grey",25999.0,60000.0,100,3.1 out of 5 stars 17,3.1,17,Lenovo (Tab series),56.67
"(Refurbished) Swipe Strike (7 inch, RAM 3 GB, ROM 32 GB, Wi-Fi & 4G Volte), Gold",4999.0,5999.0,100,2.8 out of 5 stars 10,2.8,10,Huawei (MediaPad),16.67
"(Refurbished) Samsung Galaxy Tab S9 FE+ 31.50 cm (12.4 inch) Display, RAM 8 GB, ROM 128 GB Expandable, S Pen in-Box, WiFi+5G, IP68 Tablet, Mint",46999.0,69999.0,100,3.7 out of 5 stars 67,3.7,67,Google (Pixel Slate),32.86
iTAB A1 4 GB RAM 32 GB ROM 7 inch 4G Volte Tablet (All 4G SIM Working) Color Light Brown,5590.0,12999.0,100,2.5 out of 5 stars 20,2.5,20,Sony (Xperia Tablet),57.0
"Surface Pro 8 Tablet 13 inches | Touch Screen | Intel Evo Platform | 11th Gen Intel Processor | Thunderbolt 4 | WiFi 6 | 0.89 Kg | Windows 11 Home (i7 | 16GB | 256GB, Platinum)",148990.0,158990.0,100,4.4 out of 5 stars 243,4.4,243,Samsung (Galaxy Tab),6.29
"(Refurbished) Lenovo Tab M8 Hd 2Nd Gen (8 Inch, 3Gb, 32 Gb, Wi-Fi+Lte) Iron Grey",19999.0,0.0,100,3.2 out of 5 stars 22,3.2,22,ASUS (ZenPad),0.0
Myostaal SB 30 tablet,177.0,177.0,100,3.5 out of 5 stars 15,3.5,15,Huawei (MediaPad),0.0
"Shothari Loh 40 Tablets Pack of 4 | Ayurvedic Supplements For Digestive Health | Certified Herbs, Extra Strength Formula",538.0,0.0,100,5.0 out of 5 stars 1,5.0,1,Lenovo (Tab series),0.0
"iTAB BizniZ Tablet (10.1 inch, 32GB, Wi-Fi + 4G LTE + Voice Calling | Expandable Memory Up to 256GB), Champagne Gold",9990.0,19999.0,100,3.4 out of 5 stars 31,3.4,31,Sony (Xperia Tablet),50.05
External Power and Volume Button Side Button Out Keys Compatible for Samsung Galaxy A9 (2018) Blue,489.0,1497.0,100,3.7 out of 5 stars 67,3.7,67,Xiaomi (Mi Pad),67.33
"Xp10 Wi-Fi Tablet with 2Gb Ram, 64Gb Storage and 5000 Mah Li-Ion Battery (Black, 10.1 Inches) 25.65 cm-nbew",9999.0,10999.0,100,3.0 out of 5 stars 21,3.0,21,Samsung (Galaxy Tab),9.09
"Pixel Tablet - Android Tablet with 11-Inch Screen, Smart Home Controls, and Long-Lasting Battery - Hazel",19999.0,0.0,100,4.5 out of 5 stars 142,4.5,142,Apple (iPad),0.0
"(Refurbished) Lenovo Tab M7 (1GB, 16GB, 7 inches, Iron Grey, Cellular) 4g LTE",6999.0,9999.0,100,2.9 out of 5 stars 35,2.9,35,Microsoft (Surface),30.0
Dr. Vasishth's PSORLYN tablet,890.0,0.0,100,5.0 out of 5 stars 2,5.0,2,Microsoft (Surface),0.0
Nirocil tablet Pack Of 6 (30 tablet each),1110.0,1110.0,100,4.4 out of 5 stars 7,4.4,7,Xiaomi (Mi Pad),0.0
"Tab M8 (2GB, 16GB, WiFi, Iron Grey)",8199.0,16500.0,100,4.3 out of 5 stars 4,4.3,4,Lenovo (Tab series),50.31
"Bluetooth Page Turner Pedal for Tablets Ipad Rechargeable, Silver",11220.0,14999.0,100,4.5 out of 5 stars 612,4.5,612,Samsung (Galaxy Tab),25.2
(Refublished) iball Slide Dazzle i7 1 GB RAM 8 GB ROM 7.0 inch with Wi-Fi+3G Tablet (Midnight Blue),3299.0,12500.0,100,3.7 out of 5 stars 67,3.7,67,Apple (iPad),73.61
Ayurveda Nimbadi Kashyam Tablet (50 Nos),240.0,0.0,100,3.7 out of 5 stars 67,3.7,67,ASUS (ZenPad),0.0
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Samsung Galaxy Note 10 : Blue,499.0,897.0,100,4.0 out of 5 stars 9,4.0,9,Xiaomi (Mi Pad),44.37
"(Refurbished) Lenovo Tab M7 (7 inches, 2GB, 32 GB, Wi-fi+4G LTE, Onyx Black)",6499.0,8999.0,100,2.9 out of 5 stars 22,2.9,22,Amazon (Kindle Fire),27.78
Nirgundi Tablet (120 Tablet (Pack of 2)),660.0,0.0,100,3.7 out of 5 stars 25,3.7,25,Apple (iPad),0.0
Tab S8 Ultra 12GB RAM 256GB Storage with Logitech K480 Wireless Multi-Device Keyboard - White,112590.0,128994.0,100,3.7 out of 5 stars 67,3.7,67,Microsoft (Surface),12.72
(Refurbished) Swipe Strike 4G VoLTE 2 GB RAM 16 GB ROM 7 inch with Wi-Fi+4G Tablet (Gold),4499.0,7000.0,100,1.0 out of 5 stars 1,1.0,1,Lenovo (Tab series),35.73
"Slate 3 10.1 Inches Hd Ips Display Tablet With 2.0 Ghz Octa Core Processor Wi-Fi, Cellular 4G (3Gb+32Gb, Glacier Blue)",9999.0,20999.0,100,3.8 out of 5 stars 23,3.8,23,Microsoft (Surface),52.38
(Refurbished) Lenovo Smart Tab M10 FHD Plus (2nd Gen) with Google Assistant 4 GB RAM 128 GB ROM 10.3 inch with Wi-Fi+4G Tablet With Smart Charging Station (Iron Grey),12749.0,36000.0,100,3.2 out of 5 stars 7,3.2,7,Huawei (MediaPad),64.59
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Samsung Galaxy S8 Plus : Silver,299.0,897.0,100,4.0 out of 5 stars 10,4.0,10,Microsoft (Surface),66.67
"Android 10 Go, 8 inch Kids Tablet, Parental Control, Wi-Fi, Quad Core Processor, 2GB RAM, 32GB ROM, HD IPS Screen, 2.0 Front + 8.0 MP Rear Camera, with Kids-Tablet Case(Pink)",12725.0,16189.0,100,4.0 out of 5 stars 194,4.0,194,Xiaomi (Mi Pad),21.4
"Lavaa Magnum XL 2GB RAM, 32GB ROM 10 inch with Wi-Fi+4G Tablet TAB for JIO Grey",6800.0,15499.0,100,3.1 out of 5 stars 2,3.1,2,Sony (Xperia Tablet),56.13
(Refurbished) Elevn eTab 11 Max 4 GB RAM 128 GB ROM 10.1 inches with Wi-Fi+4G Tablet (Aluminium Grey),11899.0,34990.0,100,1.0 out of 5 stars 3,1.0,3,Xiaomi (Mi Pad),65.99
"NEW Surface Go 2 - 10.5 inches Touch-Screen Intel Pentium 4GB Memory 64GB Wifi Platinum Tablet, Laptop (Silver, 1920 x 1280, LCD, Latest Model)",52500.0,70000.0,100,4.4 out of 5 stars 832,4.4,832,Microsoft (Surface),25.0
"Omega 65"" Interactive Flat Panel Android 11.0, Ultra HD (4K)| Multitouch Screen| 4 GB RAM| 32 GB ROM| 15W-2 Speaker| Panel with USB, VGA, Display Ports| Best for School & Offices",99999.0,144999.0,100,5.0 out of 5 stars 1,5.0,1,Google (Pixel Slate),31.03
"Plus Tablet, 4 GB RAM 64 GB ROM, 10.1 inch Display with Wi-Fi Tablet (Silver)",12546.0,29000.0,100,4.2 out of 5 stars 6,4.2,6,ASUS (ZenPad),56.74
CALCI- H Tablet (200),469.0,0.0,100,5.0 out of 5 stars 1,5.0,1,Apple (iPad),0.0
Silicone Logoview Case/Cover Compatible For 1+10T|Slim Light Weight|[Green],469.0,999.0,100,2.4 out of 5 stars 11,2.4,11,Microsoft (Surface),53.05
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Honor 8X : Black,299.0,897.0,100,3.8 out of 5 stars 12,3.8,12,Apple (iPad),66.67
Khadiradi Gutika 40 tab(Pack of 5),333.0,0.0,100,5.0 out of 5 stars 6,5.0,6,Amazon (Kindle Fire),0.0
Enurex Tablet (15g),121.0,806.67,100,3.7 out of 5 stars 67,3.7,67,Xiaomi (Mi Pad),85.0
delay masti tablet for men and women | timelapse | 30 tablet,350.0,0.0,100,3.7 out of 5 stars 67,3.7,67,Samsung (Galaxy Tab),0.0
"Slate S10 Tablet 2GB RAM, 32GB Storage, 128GB Expandable, WiFi + 3G Calling, Dual SIM, GPS, Bluetooth, QuadCore CPU (Black)",6259.0,15490.0,100,5.0 out of 5 stars 3,5.0,3,Apple (iPad),59.59
"Arjun Tablet, 100% Ayurvedic",165.0,165.0,100,3.7 out of 5 stars 67,3.7,67,Huawei (MediaPad),0.0
Apple Pencil Holder (Grey),665.0,799.0,100,3.5 out of 5 stars 71,3.5,71,Google (Pixel Slate),16.77
Thriphala Tablet (100 Tab),143.0,0.0,100,5.0 out of 5 stars 3,5.0,3,Samsung (Galaxy Tab),0.0
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Moto E3 Power : Black,299.0,597.0,100,2.8 out of 5 stars 6,2.8,6,Apple (iPad),49.92
"4 GB RAM 32 GB ROM Mini PC Box with OS Android 10.0, Bluetooth 4.2,4K Support,Dual Band WiFi 2.4/5 Ghz",4499.0,5999.0,100,2.7 out of 5 stars 23,2.7,23,Sony (Xperia Tablet),25.0
Pad X8 4GB RAM 64GB Storage with Logitech K480 Wireless Multi-Device Keyboard - White,12998.0,24994.0,100,4.5 out of 5 stars 2,4.5,2,Microsoft (Surface),48.0
"N19 4G Calling Tablet with 8 Inch HD Display (3GB, 32GB) (Grey)",7950.0,9999.0,100,2.2 out of 5 stars 4,2.2,4,Microsoft (Surface),20.49
"(Refurbished) realme Pad X WiFi Tablet | 4GB RAM 64GB ROM (Expandable), 27.9cm (11 inch) WUXGA+ Display",19999.0,0.0,100,5.0 out of 5 stars 1,5.0,1,Amazon (Kindle Fire),0.0
"(Refurbished) Nokia T21 with 10.36"" 2K Screen, with Flip Cover, Android 12 with 2 Years of OS Upgrades & 3 Years of Security Updates, 4GB RAM, 64GB Storage with Support for Active Pen | Wi-Fi (Grey)",19999.0,0.0,100,2.2 out of 5 stars 3,2.2,3,Google (Pixel Slate),0.0
DAV Hormocare (Thyroset) Tablet,209.0,209.0,100,3.7 out of 5 stars 67,3.7,67,Xiaomi (Mi Pad),0.0
"Gandhak Rasayan Bati 40 Tablets Pack of 2 | Ayurvedic Supplements for Skin Health | Certified Herbs, Extra Strength Formula",19999.0,0.0,100,4.0 out of 5 stars 4,4.0,4,Lenovo (Tab series),0.0
Rheumatize Tablet - 30 Tab X 12,1094.0,1094.0,100,4.5 out of 5 stars 2,4.5,2,ASUS (ZenPad),0.0
"(Refurbished) Lenovo Tab P11 5G FHD (11 inch (27.94 cm), 6 GB, 128 GB, Wi-Fi+LTE, Calling), Storm Grey w",23249.0,30999.0,100,3.7 out of 5 stars 67,3.7,67,Amazon (Kindle Fire),25.0
10.1 INCH IBALL NOVA 4G TAB 2GB RAM 16GB ROM All 4G SIM Working 7000 MAH Battery,6450.0,13990.0,100,2.5 out of 5 stars 4,2.5,4,Samsung (Galaxy Tab),53.9
Kanchanar Guggulu 40 Tablets Pack Of 8 | Organic 100% Natural & Pure Herbs Tablet | Ayurvedic Supplements For Blood Health | A Powerful Blend Of Natural Ingredients Extra Strength Formula,558.0,0.0,100,3.7 out of 5 stars 67,3.7,67,ASUS (ZenPad),0.0
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Samsung Galaxy S9 : Blue,499.0,897.0,100,3.6 out of 5 stars 7,3.6,7,Xiaomi (Mi Pad),44.37
Customer Feedback System/Terminal/Machine Table Top with Android Application,4490.0,9500.0,100,5.0 out of 5 stars 1,5.0,1,Samsung (Galaxy Tab),52.74
"(Refurbished) Lenovo Tab M8 (2nd Gen) FHD (8 inch,3 GB, 32 GB, wi-fi+4G LTE, Voice Calling), Grey",9499.0,18000.0,100,4.0 out of 5 stars 26,4.0,26,Samsung (Galaxy Tab),47.23
"(Refurbished) Motorola G32 (4GB, 64GB) (Mineral Gray)",9995.0,10999.0,100,4.6 out of 5 stars 3,4.6,3,Samsung (Galaxy Tab),9.13
(Refurbished) realme Pad Mini 3 GB RAM 32 GB ROM 8.68 inch with Wi-Fi Only Tablet (Grey),8199.0,17999.0,100,3.2 out of 5 stars 3,3.2,3,ASUS (ZenPad),54.45
Pad X 4GB RAM 64GB Storage with Logitech K480 Wireless Multi-Device Keyboard - White,20714.0,32994.0,100,3.7 out of 5 stars 67,3.7,67,Sony (Xperia Tablet),37.22
"IRA T1020-10.4inch Tablet with 8GB RAM, 128GB ROM | Wi-Fi+4G | 8000 mAH Battery | Quad Stereo Speaker | 2 GHz Octacore Processor | Reader Mode | 8GB Tablet Pc",20199.0,26999.0,100,3.5 out of 5 stars 18,3.5,18,Samsung (Galaxy Tab),25.19
"Q1) Android Pos Terminal With 1Gb Ram, Wi-Fi, Cellular, Bluetooth, Plastic",14999.0,24999.0,100,2.7 out of 5 stars 7,2.7,7,Apple (iPad),40.0
"(Refurbished) Lenovo Tab K10 (10.3 inch (26.16 cm), 3 GB, 32 GB, Wi-Fi), Abyss Blue",10534.0,14047.0,100,3.9 out of 5 stars 9,3.9,9,Amazon (Kindle Fire),25.01
Alleczy Tablet - 30 Tab,89.0,0.0,100,4.2 out of 5 stars 4,4.2,4,Sony (Xperia Tablet),0.0
2MP HD Wireless WiFi Digital Microscope 50~1000X 8LED Rotary Base Endoscope with Metal Stand for iPhone/iPad/Samsung/Windows/Mac and Smartphones (Black),4899.0,9999.0,100,3.7 out of 5 stars 67,3.7,67,Apple (iPad),51.01
"(Refurbished) Samsung Galaxy Tab A9 22.10 cm (8.7 inch) Display, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi+4G, Tablet, Dark Blue",14190.0,15390.0,100,3.7 out of 5 stars 67,3.7,67,Samsung (Galaxy Tab),7.8
Shiva Gutika 40 Tablets Pack Of 2 | Organic 100% Natural & Pure Herbs Tablet | Ayurvedic Supplements For Overall Health | A Powerful Blend Of Natural Ingredients Extra Strength Formula,778.0,0.0,100,4.4 out of 5 stars 3,4.4,3,Huawei (MediaPad),0.0
"15s, Ryzen 5-5500U, Micro-Edge & Deskjet 2723 Printer, Copy, Scan, Dual Band WiFi, Bluetooth, USB, Simple Setup Smart App, Ideal for Home.",49289.0,65000.0,100,4.7 out of 5 stars 5,4.7,5,Microsoft (Surface),24.17
"(Refurbished) Xiaomi 11T Pro 5G Hyperphone(Moonlight White,12GB RAM,256GB Storage)",28999.0,54999.0,100,3.6 out of 5 stars 63,3.6,63,Xiaomi (Mi Pad),47.27
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Samsung Galaxy S20 : Silver,449.0,897.0,100,2.9 out of 5 stars 4,2.9,4,Samsung (Galaxy Tab),49.94
Mahalaxmi vilas ras 10 tablet (Swarna yukt),226.0,0.0,100,2.1 out of 5 stars 2,2.1,2,Google (Pixel Slate),0.0
Rasnaerandadi Kashaya Gulika 100 Tablets Ayurvedic Products VRASNKGT100TAB_1,599.0,599.0,100,3.7 out of 5 stars 67,3.7,67,Microsoft (Surface),0.0
Tab T10 4GB RAM 64GB Storage with Logitech K480 Wireless Multi-Device Keyboard - White,13998.0,18494.0,100,3.7 out of 5 stars 67,3.7,67,ASUS (ZenPad),24.31
(Refurbished) Acer One 10 Tab 4 GB RAM 64GB ROM 10.1 Inch (25.6 cm) with Wi-Fi+4G Full HD Android Tablet,11799.0,27999.0,100,3.7 out of 5 stars 67,3.7,67,Microsoft (Surface),57.86
"(Refurbished) Samsung Galaxy Tab S6 Lite 26.31 cm (10.4 inch), S-Pen in Box, Slim and Light, Dolby Atmos Sound, 4 GB RAM, 64 GB ROM, Wi-Fi+4G Tablet, Gray",23500.0,29999.0,100,2.6 out of 5 stars 5,2.6,5,Xiaomi (Mi Pad),21.66
"(Refurbished) IQOO 9T 5G (Alpha, 8GB RAM, 128GB Storage) | Snapdragon® 8+ Gen 1 | 120Hz E5 AMOLED Display",47999.0,54999.0,100,3.9 out of 5 stars 11,3.9,11,ASUS (ZenPad),12.73
(Refurbished) Huawei MatePad T8 LTE 2 GB RAM 32 GB ROM 8 inch with Wi-Fi+4G Tablet (Deepsea Blue),19999.0,0.0,100,3.7 out of 5 stars 67,3.7,67,Amazon (Kindle Fire),0.0
"(Refurbished) Samsung Galaxy Tab A9 22.10 cm (8.7 inch) Display, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi Tablet, Silver",11883.0,14999.0,100,3.7 out of 5 stars 67,3.7,67,Lenovo (Tab series),20.77
Pad 4GB RAM 128GB Storage with Logitech K480 Wireless Multi-Device Keyboard - White,15998.0,31994.0,100,3.7 out of 5 stars 67,3.7,67,Apple (iPad),50.0
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Oneplus 6 : Black,299.0,897.0,100,4.0 out of 5 stars 1,4.0,1,Microsoft (Surface),66.67
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Honor 9 Lite : Blue,299.0,897.0,100,3.1 out of 5 stars 4,3.1,4,Microsoft (Surface),66.67
iBalle A1 4 GB RAM ROM 7 inch Screen 4G Android Tablet Affordable (All 4G SIM Working) Student Tablet Wholesale Rate Best Tablet for Study Calling Tablet for Students,6299.0,12999.0,100,5.0 out of 5 stars 4,5.0,4,Lenovo (Tab series),51.54
"(Refurbished) Samsung Galaxy Tab S8 27.94 cm (11 inch) Display, RAM 8 GB, ROM 128 GB Expandable, S Pen in-Box, Wi-Fi Tablet, Silver",42748.0,66999.0,100,2.7 out of 5 stars 10,2.7,10,Microsoft (Surface),36.2
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Samsung Galaxy A8 Plus : Silver,599.0,1497.0,100,4.6 out of 5 stars 3,4.6,3,Amazon (Kindle Fire),59.99
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Moto G4 Plus : Silver,249.0,597.0,100,3.6 out of 5 stars 3,3.6,3,Lenovo (Tab series),58.29
External Power and Volume Button Side Button Out Keys Compatible with Oneplus 3 : Grey,289.0,549.0,100,3.7 out of 5 stars 67,3.7,67,ASUS (ZenPad),47.36
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Oneplus 6T : Black,299.0,897.0,100,4.0 out of 5 stars 1,4.0,1,Samsung (Galaxy Tab),66.67
"Aluminium Raspberry Pi Zero Case, Pack of 1",3845.0,5219.2,100,4.6 out of 5 stars 745,4.6,745,ASUS (ZenPad),26.33
"OLEUM JEC TABLET (3X, 25 GM)",159.0,636.0,100,3.7 out of 5 stars 67,3.7,67,Google (Pixel Slate),75.0
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Samsung Galaxy S10 : Grey,499.0,1497.0,100,5.0 out of 5 stars 2,5.0,2,Google (Pixel Slate),66.67
Zeespares External Power and Volume Button Side Button Out Keys Compatible with Oppo F1 Plus : Gold,299.0,897.0,100,2.5 out of 5 stars 4,2.5,4,ASUS (ZenPad),66.67
"Anand Bhairav Ras (Jawar) 40 Tablets Pack Of 3 | Organic 100% Natural & Pure Herbs Tablet | Ayurvedic Supplements For Cold & Cough Related Problems | A Powerful Blend Of Natural Ingredients | Certified Herbs, Extra Strength Formula",19999.0,0.0,100,4.0 out of 5 stars 1,4.0,1,Xiaomi (Mi Pad),0.0
(Refurbished) conekt SW2 1.69 inch Full HD display with bluetooth calling and metallic strap Smartwatch,1399.0,6999.0,100,3.3 out of 5 stars 3,3.3,3,Samsung (Galaxy Tab),80.01
(Refurbished) realme Pad Mini 3 GB RAM 32 GB ROM 8.7 inch with Wi-Fi+4G Tablet (Blue),9170.0,21999.0,100,3.7 out of 5 stars 67,3.7,67,Apple (iPad),58.32
"(Refurbished) Samsung Galaxy Tab S8 Ultra 37.08 cm (14.6 inch) sAMOLED Display, RAM 12 GB, ROM 256 GB Expandable, S Pen in-Box, Wi-Fi Tablet, Graphite",84999.0,94999.0,100,3.8 out of 5 stars 4,3.8,4,Samsung (Galaxy Tab),10.53
Ayurveda Katakakhadiradi Kashayam Tablet 50 nos | Katakakhadiradi Kwatham Tablets,265.0,0.0,100,3.7 out of 5 stars 67,3.7,67,Amazon (Kindle Fire),0.0
External Power and Volume Button Side Button Out Keys Compatible with Honor 8X : Black,289.0,549.0,100,1.0 out of 5 stars 1,1.0,1,Sony (Xperia Tablet),47.36
"4 GB RAM 32 GB ROM Mini PC Box with OS Android 10.0, Bluetooth 4.2,4K Support,Dual Band WiFi 2.4/5 Ghz",4499.0,5999.0,100,3.2 out of 5 stars 6,3.2,6,ASUS (ZenPad),25.0
"(Refurbished) Honor MediaPad T3 10 Agassi-L09BHN Tablet (9.6 inch, 32GB, Wi-Fi + 4G LTE, Voice Calling),",10499.0,17999.0,100,3.3 out of 5 stars 22,3.3,22,ASUS (ZenPad),41.67
Mobile Keeper Mobile Stand Tablet Stand - Hand Shape - Assorted,199.0,299.0,100,3.7 out of 5 stars 9,3.7,9,Amazon (Kindle Fire),33.44
"Galaxy S23 5G (Green, 8GB, 256GB Storage) & Original 35W Power Adapter Duo for Tablets, White, Black 35W",71998.0,98998.0,100,"4.5 out of 5 stars 1,321",4.5,1321,Microsoft (Surface),27.27
"(Refurbished) Noise Buds VS304 Truly Wireless in Ear Earbuds with 35H of Playtime, Instacharge(10 min=120 min), 13 mm Driver and BT v5.3 (Jet Black)",900.0,2999.0,100,3.7 out of 5 stars 67,3.7,67,Microsoft (Surface),69.99
