Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"184 L 2 Star Direct-Cool Single Door Refrigerator (205 WDE ROY 2S WINE BLOOM-Z, With Base Stand, 2023 Model)","₹13,990","17,900",,3.5 out of 5 stars 11
"CF4-225DSW Single Door Deep Freezer (199 Ltrs, White)","₹19,790","31,350",,4.3 out of 5 stars 623
"201 L 5 Star Inverter Direct-Cool Single Door Refrigerator (GL-D211HBCZ, Blue Charm, Base stand with drawer)","₹19,490","24,699",50+ bought in past month,4.3 out of 5 stars 484
"183 L, 2 Star, Digital Inverter, Direct-Cool Single Door Refrigerator (RR20C20C26R/NL, Mystic Overlay Red, 2023 Model)","₹13,990","18,999",,4.1 out of 5 stars 682
"308 L 3 Star IntelliFresh Inverter Frost Free Double Door (IF INV ELT 355 ARCTIC STEEL (3s) - TL, 2023 Model)","₹31,990","49,800",,"4.1 out of 5 stars 4,084"
"580 L, Convertible, Digital Inverter, Frost Free French Door Refrigerator (RF57A5032S9/TL, Silver, Refined Inox)","₹74,990","87,990",50+ bought in past month,"4.4 out of 5 stars 2,114"
"259 L 3 Star Intellifresh Inverter Frost Free Double Door Refrigerator (IF INV ELT DF305 GERMAN STEEL(3S)-TL, Grey, 2023 Model)","₹27,490","37,500",50+ bought in past month,"4.0 out of 5 stars 2,317"
"655 L Frost Free Inverter Side by Side Refrigerator (2023 Model, GL-B257HWBY, Western Black, Express Freezing | Multi Air-Flow)","₹72,990","1,22,899",,4.1 out of 5 stars 199
"V-Guard VSDI 50 Digital Volt. Stab. for Refrigerator (165L to 300L, Red, Cherry)","₹2,067","2,450",,4.3 out of 5 stars 268
"CF3-500MPW Chest Type - Hard Top Freezer, 484 litres, Convertible, White","₹28,100","36,990",,4.0 out of 5 stars 332
"‘A TATA product’ 183 L 4 star Made-In-India Direct Cool Refrigerator with Base Drawer (RDC215B / W0FWE0M0B00GO, Fairy Flower Wine)","₹16,190","26,990",,4.2 out of 5 stars 76
Relay and Overload Compatible with Whirlpool Single Door Refrigerator (White),₹450,,,3.9 out of 5 stars 34
"42 L 5 Star Mini Bar Single Door Refrigerators (HRD-55KS, Black Steel)","₹9,999","13,490",600+ bought in past month,"4.3 out of 5 stars 2,126"
"42 L 5 Star Mini Bar Single Door Refrigerators (HRD-55KS, Black Steel)","₹9,999","13,490",,"4.3 out of 5 stars 2,126"
"165 L 1 Star Direct Cool Single Door Refrigerator Appliance (2023 Model, HED-171RS-P, Red Steel)","₹10,990","14,990",600+ bought in past month,"4.0 out of 5 stars 1,497"
"400L 2 Star Prime Convertible 6-Stage Smart Inverter Frost-Free Double Door Bottom Mount Refrigerator (NR- BK415BQKN, Diamond Black,Jumbo Fresh Vegetable Basket,Net Capacity 357L,2023 Model)","₹54,490","77,490",,5.0 out of 5 stars 2
"591L Side By Side Refrigerator with Inverter (MRF5920WDSSF, Silver, SS Finish, Water Dispenser)","₹47,990","87,990",,3.9 out of 5 stars 127
"Lg 185 L 4 Star Direct-Cool Smart Inverter Compressor Single Door Refrigerator (‎‎Gl-D199Opzy, Shiny Steel, Base Stand With Drawer)","₹16,290","21,299",,"4.3 out of 5 stars 1,661"
"465 L, Optimal Fresh+, Digital Inverter, 2 Star Frost Free Double Door WiFi Embedded Refrigerator (RT51CG662BB1TL, Black Matt, 2023","₹54,990","78,990",,4.3 out of 5 stars 417
"V-Guard VSDI 50 Digital Volt. Stab. for Refrigerator (165L to 300L, Red, Cherry)","₹2,067","2,450",,4.3 out of 5 stars 268
"‘A TATA product’ 183 L 4 star Made-In-India Direct Cool Refrigerator with Base Drawer (RDC215B / W0FWE0M0B00GO, Fairy Flower Wine)","₹16,190","26,990",,4.2 out of 5 stars 76
"195 L 3 Star Direct-Cool Single Door Refrigerator (RD UNO 1953 PTDF AQ WN, Aqua Wine, Cool Lock Technology, 2022 Model)","₹14,490","18,490",,4.1 out of 5 stars 78
"202 L 5 Star Advanced Inverter, Jumbo Vegetable Tray Direct Cool Single Door Refrigerator With Base Drawer(2023 Model, RD 210E TDI MN WN, Marine Wine)","₹18,290","26,090",,3.9 out of 5 stars 230
188L 3 Star Direct Cool Single Door Refrigerator TG (FLORET BLUE-GLDC203SFBT4JC,"₹12,490","20,090",,4.4 out of 5 stars 10
PC05W PC-05 Portable Chiller cum Warmer (White),"₹4,689","5,300",,3.5 out of 5 stars 770
PortaChill Black 5 L Car Refrigerator Chiller Cum Warmer (Black),"₹4,701","5,300",,3.4 out of 5 stars 354
"CHFDD300DGSW Double Door Deep Freezer (284 L, White)","₹21,690","7,230",,4.1 out of 5 stars 420
