Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"PAD 8 30.40 cm (12"") 2K Display, Qualcomm Snapdragon 680, 4GB RAM, 128GB Storage, 8 Speakers, Android 12, Tuv Certified Eye Protection, Up to 14 Hours Battery, WiFi Tablet, Metal Body, Blue Hour","₹14,999","29,999",100+ bought in past month,4.3 out of 5 stars 222
"2022 iPad Air M1 Chip (10.9-inch/27.69 cm, Wi-Fi, 256GB) - Blue (5th Generation)","₹67,499","74,900",50+ bought in past month,4.7 out of 5 stars 223
"Tab M10 HD Tablet (10.1 inches, 3GB, 32GB, Wi-Fi + 4G LTE), Slate Black","₹9,000","24,000",100+ bought in past month,4.0 out of 5 stars 172
"Tab M8 HD Tablets (8-inches(20cm), 2GB, 32GB, Wi-Fi Only), Grey","₹7,399","14,000",100+ bought in past month,"4.0 out of 5 stars 6,309"
Keraglo Eva Tablet (30 tablets) For Hair BOTTLE,₹570,19,100+ bought in past month,5.0 out of 5 stars 2
"M10 FHD REL Tablet (10.1-inch, 2GB, 32GB, Bluetooth, WiFi + LTE + Volte Calling), Black","₹7,749","27,500",50+ bought in past month,"3.9 out of 5 stars 1,383"
"Galaxy Tab S9 FE+ 31.50 cm (12.4 inch) Display, RAM 8 GB, ROM 128 GB Expandable, S Pen in-Box, WiFi+5G, IP68 Tablet, Gray","₹55,999","69,999",,4.1 out of 5 stars 22
"T21 with 10.36"" 2K Screen, Android 12 with 2 Years of Os Upgrades & 3 Years of Security Updates, 4Gb Ram, 64Gb Storage with Support for Active Pen, Voice Calling | Wi-Fi + LTE, Grey","₹14,519","20,999",50+ bought in past month,3.9 out of 5 stars 181
"Slate SS5 OS10 7-inch Display, 4G Tablet PC, Volte, LTE Calling, 2GB RAM, 32GB Storage, SIM, GPS, Bluetooth, WiFi, OctaCore CPU.Blue","₹4,999","11,990",,5.0 out of 5 stars 3
"Tab M7 3rd Gen (7 inch(17.7cm), 2 GB, 32 GB, Wi-fi Only), Iron Grey","₹6,499","9,900",,3.9 out of 5 stars 441
"Tab P11 Plus (11 Inch (27.94 Cm), P11 Keyboard Included, 6 Gb Ram, 128 Gb ROM, Wi-Fi + LTE, 2K Display, Quad Speakers with Dolby Atmos, 7700 Mah Battery and Tuv Certified Eye Protection), Grey","₹19,999","39,000",200+ bought in past month,4.1 out of 5 stars 738
"Tab M10 5G |10.6 inch (26.9cm)| 6 GB, 128 GB Expandable|Wi-Fi+ 5G | 90 Hz, 2K Display (2000x1200)|Dual Speakers with Dolby Atmos |Android 13 | Octa-Core Processor (Abyss Blue, ZACT0030IN)","₹24,999","47,000",100+ bought in past month,3.8 out of 5 stars 105
"Tab M9 | 9 Inch (22.86 cm) with Free - TPU Back Cover/Stand| 3 GB RAM, 32 GB ROM Expandable| Wi-Fi & 4G LTE| Dual Speaker with Dolby Atmos| Octa-Core Processor| Color: Arctic Grey (ZAC50120IN)","₹10,999","18,000",50+ bought in past month,4.1 out of 5 stars 45
"Galaxy Tab A9 22.10 cm (8.7 inch) Display, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi Tablet, Gray","₹13,490","14,999",100+ bought in past month,3.7 out of 5 stars 67
"Galaxy Tab A9 22.10 cm (8.7 inch) Display, RAM 4 GB, ROM 64 GB Expandable, Wi-Fi Tablet, Gray","₹13,490","14,999",100+ bought in past month,3.7 out of 5 stars 67
"Galaxy Tab A7 Lite 22.05 cm (8.7 inch), Slim Metal Body, Dolby Atmos Sound, RAM 3 GB, ROM 32 GB Expandable, Wi-Fi-only Tablet, Gray","₹9,499","14,500",300+ bought in past month,"4.2 out of 5 stars 5,651"
"Galaxy Tab S9 27.81 cm (11 inch) Dynamic AMOLED 2X Display, RAM 8 GB, ROM 128 GB Expandable, S Pen in-Box, Wi-Fi Tablet, Gray","₹65,990","81,999",,4.4 out of 5 stars 41
"Pad Mini WiFi Tablet | 4GB RAM 64GB ROM (Expandable), 22.1cm (8.7 inch) Cinematic Display | 6400 mAh Battery | Dual Speakers | Blue Colour","₹9,999","19,999",,4.1 out of 5 stars 548
"2021 iPad Mini with A15 Bionic chip (Wi-Fi, 64GB) - Space Grey (6th Generation)","₹45,999","49,900",,4.6 out of 5 stars 540
"2022 11-inch iPad Pro (Wi-Fi, 128GB) - Silver (4th Generation)","₹78,400","81,900",,4.7 out of 5 stars 401
"PAD ONE (10.1 inch Tablet, 4GB RAM, 128 GB ROM, 4G Volte Calling) - Light Blue Bluetooth;Wi-Fi","₹9,999","17,999",,3.6 out of 5 stars 126
"Galaxy Tab S9 27.81 cm (11 inch) Dynamic AMOLED 2X Display, RAM 12 GB, ROM 256 GB Expandable, S Pen in-Box, Wi-Fi Tablet, Gray","₹74,490","93,999",,4.4 out of 5 stars 41
"2021 10.2-inch (25.91 cm) iPad with A13 Bionic chip (Wi-Fi, 256GB) - Silver (9th Generation)","₹43,999","48,900",,4.6 out of 5 stars 446
"2022 iPad Air M1 Chip (10.9-inch/27.69 cm, Wi-Fi, 64GB) - Pink (5th Generation)","₹53,249","59,900",,4.6 out of 5 stars 135
"Galaxy Tab A 10.1 Wi-Fi Tablet 10.1 inches, RAM 2 GB, ROM 32GB, Black","₹12,999","16,500",,"4.4 out of 5 stars 9,827"
