Product_Name,Selling Price,MRP,Items Bought Last Month,Ratings
"LG 29"" (73CM) UltraWide™ WFHD LCD 2560 X 1080 Pixels IPS Display Monitor - HDR 10, AMD Freesync, Inbuilt 5W Speaker, Srgb 99%, Multi Tasking Monitor, Hdmi X 2-29WL50S (Black)","₹17,999","29,999",50+ bought in past month,4.3 out of 5 stars 387
"LG 31.5 (80.01cm) QHD (2560x1440) IPS Monitor with AMD FreeSync, HDR 10, Color Calibrated (32QN650), Black","₹24,999","36,000",,3.9 out of 5 stars 45
"Lenovo Q-Series 24 Inch (60.5Cm) 1920x1080 Pixels FHD IPS Monitor | Height Adjustment, 2X3W Speakers, 75Hz, AMD FreeSync, HDMI, DP, Smart Display Customization, Raven Black","₹11,499","20,490",200+ bought in past month,"4.4 out of 5 stars 2,150"
"ZEBRONICS 22 inch 75Hz Monitor with FHD 1080p, Free sync Support, HDMI, VGA, 250 Nits max, 16.7M Colors, Built-in Speakers and Slim Bezel Less Design ZEB-S22A","₹5,499","23,999",100+ bought in past month,4.1 out of 5 stars 173
"MSI PRO MP241X 24-Inch Full HD Computer Monitor - Professional LED Monitor with 75Hz Refresh Rate, Anti-Glare & Anti-Flicker Technology PC Monitor for Desktop (Black)","₹7,000","10,000",100+ bought in past month,"4.3 out of 5 stars 2,340"
"LG 32"" (80 CM) UltraGear™ QHD Monitor (2560 X 1440 Pixels), 165 Hz, 1Ms, Nvidia G-Sync Compatible, Freesync Premium, HDR 10, Hdmi, Tilt, Height, Pivot Stand, VA Panel Gaming LCD Monitor, 32GN650 Black","₹22,999","26,500",100+ bought in past month,"4.4 out of 5 stars 3,952"
"Samsung 27-Inch(68.5Cm) Fhd, 1800R Curved 1,920 X 1,080 LED Monitor, Va Panel, Slim Design, AMD Freesync, Flicker Free, Hdmi, Audio Ports (Lc27R500Fhwxxl, Dark Blue Gray)","₹11,099","20,700",100+ bought in past month,4.3 out of 5 stars 143
"LG 29"" (73CM) UltraWide™ WFHD LCD 2560 X 1080 Pixels IPS Display Monitor - HDR 10, AMD Freesync, Inbuilt 5W Speaker, Srgb 99%, Multi Tasking Monitor, Hdmi X 2-29WL50S (Black)","₹17,999","29,999",50+ bought in past month,4.3 out of 5 stars 387
"Lenovo L-Series 24 inch (60.45cm) FHD IPS Ultraslim Monitor| 100Hz, 4ms, AMD FreeSync, HDMI, USB-C Port, 3Wx2 Speakers, HDMI, VGA, Tilt Swivel Pivot Height Adjust Stand: For Home & Office use, L24m-40","₹11,999","18,690",100+ bought in past month,4.2 out of 5 stars 74
"Acer EK220Q 21.5 Inch (54.61 Cm) Full HD (1920x1080 Pixels) VA Panel LCD Monitor with LED Back Light I 250 Nits I HDMI, VGA Ports (Black)",,,,"4.3 out of 5 stars 2,857"
"Hoss® Monitor Stand for Desk -Three Level Height Adjustable with Cable Management, for Monitors 24"",27"",29"" and 32"" Inch | Laptop | iMac | CPU | Printer | Desk Organizer [Black 1-Pack]",₹946,"1,599",200+ bought in past month,4.4 out of 5 stars 305
"HP M27f 27-inches 68.6cm 1920 x 1080 Pixels Eye-Safe Certified Full HD IPS 3-Sided Micro-Edge Monitor, 75Hz, AMD Free Sync with 1xVGA, 2xHDMI 1.4 Ports, 300 nits 2H0N1AA, M27f FHD Monitor Silver","₹12,999","18,060",100+ bought in past month,"4.3 out of 5 stars 3,421"
Acer XZ306CX 29.5 Inch Ultrawide 21:9 1500R Curve 2560 X 1080 Monitor I 1 MS VRB I 200 Hz Refresh Rate I HDR 400 I DCI-P3 93% I AMD Free Sync I 2XHDMI 1XDP I Stereo Speakers I Eye Care Features,"₹21,989","35,000",100+ bought in past month,4.2 out of 5 stars 341
